S_No,FirstName,LastName,Education,Job_Role,DeptID,Gender,MaritalStatus,YearlyIncome,MonthlyIncome,Sales,BusinessTravel,Department,hire_date
575,Khoa,Marrevee,LifeSciences,ResearchScientist,4,Female,Single,39360,3280,7216,Travel_Rarely,Research&Development,2003-05-18
576,Udi,Gihr,Medical,ManufacturingDirector,3,Female,Divorced,65820,5485,12067,Travel_Rarely,Research&Development,2005-12-24
577,Yuichiro,Schicker,Marketing,SalesExecutive,3,Male,Married,52104,4342,9552.4,Travel_Frequently,Sales,2005-07-24
578,Tomofumi,McClure,LifeSciences,ResearchScientist,3,Female,Divorced,33384,2782,6120.4,Travel_Rarely,Research&Development,2006-11-15
579,Raimond,Kirkerud,LifeSciences,ManufacturingDirector,4,Female,Single,71760,5980,13156,Travel_Frequently,Research&Development,2007-08-10
580,Xiadong,Luga,Medical,ResearchScientist,2,Female,Single,52572,4381,9638.2,Travel_Rarely,Research&Development,2004-07-18
581,Tiina,Speek,LifeSciences,SalesRepresentative,3,Female,Married,30864,2572,5658.4,Travel_Rarely,Sales,2005-04-10
582,Marin,Lanphier,LifeSciences,LaboratoryTechnician,1,Male,Married,45996,3833,8432.6,Travel_Rarely,Research&Development,2003-05-01
583,Yonghoan,Alencar,Medical,HealthcareRepresentative,4,Female,Married,50928,4244,9336.8,Travel_Frequently,Research&Development,2005-10-10
584,Jenwei,Ecklund,LifeSciences,SalesExecutive,3,Female,Married,78000,6500,14300,Travel_Rarely,Sales,2007-11-16
585,Kwangsub,Setia,LifeSciences,Manager,3,Male,Divorced,221160,18430,40546,Travel_Frequently,Research&Development,2005-07-16
586,Marke,Cesareni,LifeSciences,LaboratoryTechnician,4,Male,Married,19212,1601,3522.2,Travel_Rarely,Research&Development,2006-09-28
587,Malu,Skafidas,LifeSciences,LaboratoryTechnician,2,Male,Divorced,32328,2694,5926.8,Non-Travel,Research&Development,2007-01-14
588,Shigehiro,Cincotta,LifeSciences,LaboratoryTechnician,3,Female,Married,37788,3149,6927.8,Travel_Rarely,Research&Development,2008-03-08
589,Yuchang,Lunt,Medical,ResearchDirector,3,Male,Married,211668,17639,38805.8,Travel_Rarely,Research&Development,2005-08-20
590,Kwangho,Theuretzbacher,LifeSciences,LaboratoryTechnician,2,Female,Married,27828,2319,5101.8,Travel_Rarely,Research&Development,2005-10-30
591,Tetsushi,Barvinok,Medical,ResearchDirector,3,Male,Married,140292,11691,25720.2,Travel_Rarely,Research&Development,2005-02-16
592,Koichi,Lakshmanan,Marketing,SalesExecutive,3,Female,Single,63888,5324,11712.8,Travel_Rarely,Sales,2007-04-10
593,Ymte,Yetto,Other,Manager,3,Female,Married,201024,16752,36854.4,Travel_Rarely,Research&Development,2004-06-14
594,Boriana,Coors,Other,ManufacturingDirector,3,Female,Married,62736,5228,11501.6,Travel_Rarely,Research&Development,2006-08-26
595,Oguz,Gimbel,LifeSciences,ResearchScientist,4,Male,Married,32400,2700,5940,Travel_Rarely,Research&Development,2007-12-12
596,Mary,Wossner,LifeSciences,ResearchDirector,3,Male,Single,230952,19246,42341.2,Travel_Rarely,Research&Development,2008-02-06
597,Mohamadou,Smailagic,LifeSciences,ResearchScientist,4,Female,Single,30072,2506,5513.2,Travel_Rarely,Research&Development,2003-07-14
598,Dinah,Bahl,LifeSciences,ManufacturingDirector,2,Female,Married,72744,6062,13336.4,Travel_Rarely,Research&Development,2005-10-26
599,Shalesh,Stroustrup,Medical,ResearchScientist,3,Male,Single,52584,4382,9640.4,Travel_Rarely,Research&Development,2006-02-12
600,Yechiam,Sambasivam,HumanResources,HumanResources,3,Male,Married,25716,2143,4714.6,Travel_Rarely,HumanResources,2006-04-06
601,Stella,Benzmuller,LifeSciences,ManufacturingDirector,2,Female,Married,73944,6162,13556.4,Travel_Rarely,Research&Development,2007-06-21
602,Przemyslawa,Falby,Medical,LaboratoryTechnician,2,Male,Single,61128,5094,11206.8,Travel_Frequently,Research&Development,2008-01-13
603,Yucel,Reinhard,Medical,ManufacturingDirector,2,Female,Single,82524,6877,15129.4,Travel_Rarely,Research&Development,2003-09-17
604,Martins,Barriga,LifeSciences,ResearchScientist,2,Female,Single,27288,2274,5002.8,Travel_Rarely,Research&Development,2004-02-17
605,Godehard,Eiter,LifeSciences,ManufacturingDirector,3,Male,Married,53208,4434,9754.8,Travel_Rarely,Research&Development,2005-08-17
606,Yannis,Couchot,LifeSciences,HealthcareRepresentative,2,Male,Divorced,75456,6288,13833.6,Travel_Frequently,Research&Development,2002-06-07
607,Lein,Lichtman,LifeSciences,ResearchScientist,2,Female,Single,30636,2553,5616.6,Travel_Frequently,Research&Development,2002-06-07
608,Ishfaq,Krzyzanowski,Marketing,SalesExecutive,3,Female,Married,91848,7654,16838.8,Travel_Rarely,Sales,2002-06-07
609,Hauke,dAstous,Medical,SalesExecutive,3,Male,Single,61920,5160,11352,Travel_Rarely,Sales,2002-06-07
610,Nechama,Schapiro,LifeSciences,ResearchDirector,3,Male,Married,205908,17159,37749.8,Travel_Rarely,Research&Development,2003-06-17
611,Snehasis,Brobst,TechnicalDegree,ResearchDirector,2,Male,Divorced,153696,12808,28177.6,Travel_Rarely,Research&Development,2005-09-21
612,Ramalingam,Gunderson,Other,ManufacturingDirector,3,Male,Single,122652,10221,22486.2,Travel_Rarely,Research&Development,2001-01-13
613,Beshir,Kisuki,Marketing,SalesExecutive,3,Female,Married,57348,4779,10513.8,Travel_Rarely,Sales,2006-01-03
614,Manton,Leuchs,HumanResources,HumanResources,3,Male,Married,44844,3737,8221.4,Travel_Rarely,HumanResources,2007-05-21
615,Jeong,Rijsenbrij,Medical,ResearchScientist,2,Female,Married,28392,2366,5205.2,Travel_Frequently,Research&Development,2005-06-25
616,Kazuhito,Shiratori,Medical,ResearchScientist,3,Male,Married,20472,1706,3753.2,Non-Travel,Research&Development,2006-02-05
617,Rajmohan,Wallrath,Marketing,Manager,3,Female,Married,195684,16307,35875.4,Travel_Rarely,Sales,2007-02-07
618,Dines,Gerlach,Medical,HealthcareRepresentative,3,Male,Single,71196,5933,13052.6,Travel_Rarely,Research&Development,2002-08-17
619,Vitaly,Picci,Medical,ResearchScientist,4,Male,Single,41088,3424,7532.8,Travel_Rarely,Research&Development,2002-08-16
620,JoAnna,Taubman,Medical,SalesExecutive,4,Male,Divorced,48444,4037,8881.4,Travel_Rarely,Sales,2005-09-28
621,Sashi,Karlin,Medical,ResearchScientist,2,Female,Single,30708,2559,5629.8,Travel_Rarely,Research&Development,2005-09-30
622,Hisao,Famili,LifeSciences,SalesExecutive,3,Male,Married,74412,6201,13642.2,Travel_Rarely,Sales,2006-03-07
623,Arumugam,Comellas,LifeSciences,SalesExecutive,3,Male,Divorced,52836,4403,9686.6,Travel_Rarely,Sales,2007-12-07
624,Yinlin,Esteva,LifeSciences,ResearchScientist,2,Male,Divorced,45132,3761,8274.2,Travel_Frequently,Research&Development,2002-12-07
625,Serge,Joslin,Marketing,SalesExecutive,2,Female,Married,131208,10934,24054.8,Travel_Rarely,Sales,2003-05-18
626,Shuky,Pearson,Marketing,SalesExecutive,3,Male,Divorced,129132,10761,23674.2,Travel_Rarely,Sales,2005-12-24
627,Mohit,Spelt,Medical,ResearchScientist,4,Female,Married,62100,5175,11385,Travel_Rarely,Research&Development,2005-07-24
628,Jianhao,Thisen,Medical,ManufacturingDirector,2,Female,Married,165912,13826,30417.2,Travel_Frequently,Research&Development,2006-11-15
629,Yishay,Harnett,Marketing,SalesExecutive,2,Male,Divorced,76008,6334,13934.8,Travel_Rarely,Sales,2007-08-10
630,Jianhui,Zuberek,Medical,HumanResources,2,Male,Divorced,59232,4936,10859.2,Travel_Rarely,HumanResources,2004-07-18
631,Dietrich,Journel,LifeSciences,ManufacturingDirector,2,Male,Married,57300,4775,10505,Travel_Rarely,Research&Development,2005-04-10
632,Gao,Poulakidas,LifeSciences,LaboratoryTechnician,4,Male,Married,33816,2818,6199.6,Travel_Rarely,Research&Development,2003-05-01
633,Sreenivas,Bashian,Medical,ResearchScientist,3,Male,Single,30180,2515,5533,Travel_Frequently,Research&Development,2005-10-10
634,Alassane,Morrin,LifeSciences,HumanResources,2,Male,Married,28104,2342,5152.4,Travel_Rarely,HumanResources,2007-11-16
635,Fun,Varman,Other,SalesExecutive,3,Male,Married,50328,4194,9226.8,Travel_Rarely,Sales,2005-07-16
636,Cordelia,Axelband,LifeSciences,ManufacturingDirector,2,Female,Married,128220,10685,23507,Travel_Rarely,Research&Development,2006-09-28
637,Tetsushi,Speel,LifeSciences,ResearchScientist,3,Female,Divorced,24264,2022,4448.4,Travel_Frequently,Research&Development,2007-01-14
638,Salvador,Olano,LifeSciences,LaboratoryTechnician,3,Male,Divorced,27768,2314,5090.8,Non-Travel,Research&Development,2008-03-08
639,Theirry,Yeung,Marketing,SalesExecutive,2,Male,Married,51072,4256,9363.2,Travel_Rarely,Sales,2005-08-20
640,Xiaoqiu,Krychniak,TechnicalDegree,ResearchScientist,3,Female,Married,42960,3580,7876,Travel_Rarely,Research&Development,2005-10-30
641,Ennio,Schmiedel,LifeSciences,LaboratoryTechnician,2,Male,Married,37944,3162,6956.4,Non-Travel,Research&Development,2005-02-16
642,Shigeaki,Shanbhogue,LifeSciences,SalesExecutive,3,Male,Married,78288,6524,14352.8,Travel_Frequently,Sales,2007-04-10
643,Aiman,Stentiford,Marketing,SalesRepresentative,2,Male,Married,34788,2899,6377.8,Travel_Rarely,Sales,2004-06-14
644,Christoper,Rehfuss,LifeSciences,LaboratoryTechnician,4,Female,Married,62772,5231,11508.2,Travel_Rarely,Research&Development,2006-08-26
645,Odinaldo,Prochazka,LifeSciences,ResearchScientist,3,Male,Married,28272,2356,5183.2,Travel_Rarely,Research&Development,2007-12-12
646,Shmuel,Juneja,Medical,SalesRepresentative,2,Female,Divorced,33600,2800,6160,Travel_Rarely,Sales,2008-02-06
647,Prasadram,Stille,Marketing,SalesExecutive,3,Male,Married,142032,11836,26039.2,Travel_Rarely,Sales,2003-07-14
648,Mana,Papastamatiou,TechnicalDegree,ManufacturingDirector,2,Male,Married,130836,10903,23986.6,Travel_Rarely,Research&Development,2005-10-26
649,Sajjad,Willoner,Medical,SalesRepresentative,3,Female,Married,35676,2973,6540.6,Travel_Frequently,Sales,2006-02-12
650,Kirk,Vuskovic,LifeSciences,ResearchDirector,3,Female,Single,171300,14275,31405,Travel_Rarely,Research&Development,2006-04-06
651,Behnaam,Srimani,LifeSciences,HealthcareRepresentative,3,Female,Married,66744,5562,12236.4,Travel_Frequently,Research&Development,2007-06-21
652,Shigeo,Dulay,Marketing,SalesExecutive,3,Female,Married,54444,4537,9981.4,Travel_Rarely,Sales,2008-01-13
653,Subbu,Sanella,Medical,SalesExecutive,3,Male,Single,91704,7642,16812.4,Non-Travel,Sales,2003-09-17
654,Yongqiao,Kalloufi,LifeSciences,Manager,3,Male,Divorced,215088,17924,39432.8,Non-Travel,Research&Development,2004-02-17
655,Hidde,Hettesheimer,LifeSciences,HumanResources,2,Female,Married,62448,5204,11448.8,Travel_Rarely,HumanResources,2005-08-17
656,Almudena,Alvarado,HumanResources,HumanResources,3,Male,Divorced,27324,2277,5009.4,Travel_Rarely,HumanResources,2002-06-07
657,Falguni,Kenevan,LifeSciences,LaboratoryTechnician,3,Male,Single,33540,2795,6149,Travel_Rarely,Research&Development,2002-06-07
658,Kiyokazu,Whitcomb,Medical,LaboratoryTechnician,2,Female,Divorced,30384,2532,5570.4,Travel_Rarely,Research&Development,2002-06-07
659,Giri,Undy,LifeSciences,ResearchScientist,3,Male,Married,30708,2559,5629.8,Travel_Rarely,Research&Development,2002-06-07
660,Sanjit,Coors,Medical,SalesExecutive,3,Male,Single,58896,4908,10797.6,Travel_Rarely,Sales,2003-06-17
661,Lucien,Schaad,LifeSciences,LaboratoryTechnician,2,Male,Divorced,28560,2380,5236,Travel_Frequently,Research&Development,2005-09-21
662,Margo,Gronowski,LifeSciences,ManufacturingDirector,3,Female,Divorced,57180,4765,10483,Travel_Rarely,Research&Development,2001-01-13
663,Seshu,Crelier,Medical,SalesRepresentative,2,Female,Single,24528,2044,4496.8,Travel_Rarely,Sales,2006-01-03
664,Emran,Rettelbach,Other,ResearchScientist,3,Female,Single,32316,2693,5924.6,Travel_Rarely,Research&Development,2007-05-21
665,Barton,Usdin,LifeSciences,HealthcareRepresentative,3,Male,Married,79032,6586,14489.2,Travel_Rarely,Research&Development,2005-06-25
666,Douadi,Wossner,LifeSciences,SalesRepresentative,2,Female,Single,39528,3294,7246.8,Travel_Rarely,Sales,2006-02-05
667,Wayne,Restivo,LifeSciences,ManufacturingDirector,3,Female,Married,50052,4171,9176.2,Travel_Rarely,Research&Development,2007-02-07
668,Susanna,Brizzi,LifeSciences,LaboratoryTechnician,1,Female,Divorced,33336,2778,6111.6,Travel_Rarely,Research&Development,2002-08-17
669,Moti,Wixon,Medical,ResearchScientist,3,Female,Divorced,28524,2377,5229.4,Travel_Rarely,Research&Development,2002-08-16
670,Toshiki,Marakhovsky,Medical,LaboratoryTechnician,3,Male,Married,28848,2404,5288.8,Travel_Rarely,Research&Development,2005-09-28
671,Rosalyn,Hambrick,LifeSciences,ResearchScientist,3,Female,Single,27816,2318,5099.6,Travel_Rarely,Research&Development,2005-09-30
672,Adhemar,Talmor,LifeSciences,LaboratoryTechnician,3,Male,Divorced,24096,2008,4417.6,Travel_Rarely,Research&Development,2006-03-07
673,Janche,Zhang,Medical,SalesExecutive,2,Female,Single,74928,6244,13736.8,Travel_Rarely,Sales,2007-12-07
674,Irena,Roccetti,Other,ResearchScientist,2,Male,Single,33588,2799,6157.8,Travel_Rarely,Research&Development,2002-12-07
675,Karsten,Blokdijk,TechnicalDegree,HealthcareRepresentative,2,Female,Divorced,126624,10552,23214.4,Travel_Rarely,Research&Development,2003-05-18
676,Gil,Peroz,LifeSciences,SalesRepresentative,2,Male,Married,27948,2329,5123.8,Travel_Rarely,Sales,2005-12-24
677,Inderjeet,Jansen,LifeSciences,HealthcareRepresentative,3,Female,Married,48168,4014,8830.8,Travel_Rarely,Research&Development,2005-07-24
678,Gila,Ozeri,Other,LaboratoryTechnician,3,Female,Married,88836,7403,16286.6,Travel_Rarely,Research&Development,2006-11-15
679,Keung,Delgrande,Medical,ResearchScientist,3,Male,Married,27108,2259,4969.8,Travel_Rarely,Research&Development,2007-08-10
680,Tommaso,Marwedel,Marketing,SalesExecutive,3,Female,Married,83184,6932,15250.4,Non-Travel,Sales,2004-07-18
681,Hidekazu,Angel,Other,ResearchScientist,3,Male,Single,56136,4678,10291.6,Travel_Rarely,Research&Development,2005-04-10
682,Ranga,Yeung,TechnicalDegree,ResearchDirector,3,Female,Married,162984,13582,29880.4,Travel_Rarely,Research&Development,2003-05-01
683,Vivian,Kusakabe,LifeSciences,LaboratoryTechnician,2,Female,Married,27984,2332,5130.4,Non-Travel,Research&Development,2005-10-10
684,Marit,Veeraraghavan,Marketing,SalesRepresentative,2,Male,Married,28956,2413,5308.6,Travel_Rarely,Sales,2007-11-16
685,Hinrich,Siepmann,Marketing,SalesExecutive,2,Male,Divorced,116460,9705,21351,Travel_Rarely,Sales,2005-07-16
686,Turgut,Narlikar,Medical,SalesExecutive,2,Male,Single,51528,4294,9446.8,Travel_Frequently,Sales,2006-09-28
687,Aleksander,Danlos,Medical,LaboratoryTechnician,3,Male,Single,56652,4721,10386.2,Travel_Rarely,Research&Development,2007-01-14
688,Sham,Gyorkos,Medical,LaboratoryTechnician,3,Male,Single,30228,2519,5541.8,Travel_Rarely,Research&Development,2008-03-08
689,Leszek,Petereit,Other,SalesRepresentative,2,Male,Single,25452,2121,4666.2,Travel_Rarely,Sales,2005-08-20
690,Danil,Deverell,TechnicalDegree,LaboratoryTechnician,3,Male,Single,35676,2973,6540.6,Travel_Rarely,Research&Development,2005-10-30
691,Shigeu,Itzfeldt,Medical,HealthcareRepresentative,3,Female,Married,70260,5855,12881,Travel_Rarely,Research&Development,2005-02-16
692,Krisda,Krogh,Medical,ResearchScientist,3,Male,Divorced,43404,3617,7957.4,Travel_Frequently,Research&Development,2007-04-10
693,Lalit,Francisci,Medical,ManufacturingDirector,3,Female,Married,80700,6725,14795,Travel_Rarely,Research&Development,2004-06-14
694,Bezalel,Katzenelson,LifeSciences,SalesExecutive,2,Male,Married,123900,10325,22715,Travel_Rarely,Sales,2006-08-26
695,Inderjeet,Chaudhuri,LifeSciences,HealthcareRepresentative,2,Female,Single,83388,6949,15287.8,Travel_Rarely,Research&Development,2007-12-12
696,Yoshimitsu,Velardi,LifeSciences,SalesExecutive,2,Male,Married,127308,10609,23339.8,Travel_Rarely,Sales,2008-02-06
697,Sorina,Herber,LifeSciences,LaboratoryTechnician,3,Male,Married,53364,4447,9783.4,Non-Travel,Research&Development,2003-07-14
698,Nahid,Chepyzhov,TechnicalDegree,SalesRepresentative,3,Female,Married,25884,2157,4745.4,Travel_Frequently,Sales,2005-10-26
699,Toney,Angiulli,Medical,SalesExecutive,3,Female,Married,55212,4601,10122.2,Travel_Rarely,Sales,2006-02-12
700,Saeko,Porotnikoff,LifeSciences,Manager,3,Male,Married,205188,17099,37617.8,Travel_Rarely,Research&Development,2006-04-06
701,Heejo,Frolund,TechnicalDegree,ResearchScientist,3,Male,Single,29748,2479,5453.8,Travel_Rarely,Research&Development,2007-06-21
702,Jenwei,Borovoy,Medical,Manager,3,Male,Divorced,178224,14852,32674.4,Travel_Rarely,Sales,2008-01-13
703,Pramod,Erol,Other,SalesExecutive,3,Male,Divorced,87168,7264,15980.8,Travel_Rarely,Sales,2003-09-17
704,Anneke,Meszaros,TechnicalDegree,SalesExecutive,3,Female,Single,67992,5666,12465.2,Non-Travel,Sales,2004-02-17
705,Guozhong,Zucker,LifeSciences,SalesExecutive,3,Male,Divorced,93876,7823,17210.6,Travel_Rarely,Sales,2005-08-17
706,Hirochika,Narlikar,LifeSciences,SalesExecutive,4,Male,Single,94560,7880,17336,Travel_Rarely,Sales,2002-06-07
707,Slavian,Keirsey,LifeSciences,SalesExecutive,4,Female,Single,158328,13194,29026.8,Non-Travel,Sales,2002-06-07
708,Pranas,Benaini,Medical,ManufacturingDirector,4,Male,Divorced,60804,5067,11147.4,Travel_Frequently,Research&Development,2002-06-07
709,Fumiyo,Esposito,TechnicalDegree,SalesExecutive,3,Male,Divorced,60948,5079,11173.8,Non-Travel,Sales,2002-06-07
710,Uri,Chorvat,Medical,ResearchScientist,2,Male,Single,27852,2321,5106.2,Non-Travel,Research&Development,2003-06-17
711,Tesuro,Bahk,LifeSciences,Manager,3,Male,Single,209328,17444,38376.8,Non-Travel,Sales,2005-09-21
712,Marlo,Ratnaker,LifeSciences,ResearchScientist,2,Female,Single,28848,2404,5288.8,Travel_Rarely,Research&Development,2001-01-13
713,Vitali,Welham,LifeSciences,ResearchScientist,3,Female,Single,41424,3452,7594.4,Travel_Rarely,Research&Development,2006-01-03
714,Hongzhu,Chepyzhov,Medical,LaboratoryTechnician,3,Female,Divorced,27240,2270,4994,Travel_Rarely,Research&Development,2007-05-21
715,Zijian,Maginnis,Medical,ResearchDirector,3,Male,Divorced,208788,17399,38277.8,Travel_Rarely,Research&Development,2005-06-25
716,Danai,Chachaty,Other,HealthcareRepresentative,4,Female,Married,65856,5488,12073.6,Travel_Frequently,Research&Development,2006-02-05
717,Otmar,Feinberg,Medical,ResearchDirector,3,Male,Divorced,233028,19419,42721.8,Travel_Frequently,Research&Development,2007-02-07
718,Nahla,Castellani,TechnicalDegree,LaboratoryTechnician,3,Female,Married,33732,2811,6184.2,Travel_Rarely,Research&Development,2002-08-17
719,Remko,Dalton,LifeSciences,LaboratoryTechnician,3,Male,Married,43596,3633,7992.6,Non-Travel,Research&Development,2002-08-16
720,Sanjay,Litzkow,LifeSciences,SalesExecutive,3,Female,Single,49956,4163,9158.6,Travel_Rarely,Sales,2005-09-28
721,Juichirou,Kitsuregawa,LifeSciences,ResearchScientist,3,Female,Married,25584,2132,4690.4,Travel_Rarely,Research&Development,2005-09-30
722,Junsik,Rijckaert,LifeSciences,ManufacturingDirector,3,Male,Married,167676,13973,30740.6,Travel_Rarely,Research&Development,2006-03-07
723,Dinah,Shackel,Medical,ResearchScientist,3,Male,Married,32208,2684,5904.8,Travel_Frequently,Research&Development,2007-12-07
724,Jouko,Kolinko,Medical,ManufacturingDirector,3,Male,Divorced,130140,10845,23859,Travel_Rarely,Research&Development,2002-12-07
725,Ottavia,Giarratana,Medical,ManufacturingDirector,2,Female,Divorced,52524,4377,9629.4,Travel_Rarely,Research&Development,2003-05-18
726,Arto,Serra,Other,LaboratoryTechnician,2,Male,Divorced,44916,3743,8234.6,Travel_Rarely,Research&Development,2005-12-24
727,Teunis,Noriega,LifeSciences,ManufacturingDirector,3,Female,Married,49776,4148,9125.6,Travel_Frequently,Research&Development,2005-07-24
728,Xumin,Peck,LifeSciences,ResearchScientist,3,Male,Single,12612,1051,2312.2,Non-Travel,Research&Development,2006-11-15
729,Qingxiang,Snyers,TechnicalDegree,ManufacturingDirector,3,Female,Married,128868,10739,23625.8,Travel_Rarely,Research&Development,2007-08-10
